HCHO Value,Date
9.82078117318877e-05,2021-03-21
0.0001038568998208,2021-03-22
0.000105396049585075,2021-03-23
0.00010693519934935,2021-03-24
0.000108474349113625,2021-03-25
0.0001100134988779,2021-03-26
0.000111552648642175,2021-03-27
0.00011309179840645001,2021-03-28
0.000114630948170725,2021-03-29
0.000116170097935,2021-03-30
0.0002099248065849,2021-03-31
8.696148634597843e-05,2021-04-01
0.0002628107192817,2021-04-02
1.692889661756688e-05,2021-04-03
0.0001190789900508,2021-04-04
0.0001675908371199,2021-04-05
0.0001377191974507,2021-04-06
5.0220362039466525e-05,2021-04-07
0.0002280208290907,2021-04-08
0.00021665512363347778,2021-04-09
0.00020528941817625555,2021-04-10
0.00019392371271903335,2021-04-11
0.00018255800726181112,2021-04-12
0.00017119230180458889,2021-04-13
0.00015982659634736668,2021-04-14
0.00014846089089014445,2021-04-15
0.00013709518543292222,2021-04-16
0.0001257294799757,2021-04-17
0.0002574346148924,2021-04-18
0.0001656646336064935,2021-04-19
7.389465232058697e-05,2021-04-20
5.28346285194229e-05,2021-04-21
3.1774604718258816e-05,2021-04-22
1.071458091709474e-05,2021-04-23
0.0002413358536855,2021-04-24
0.0001032247339513,2021-04-25
-2.852595629249989e-06,2021-04-26
3.3051697526000073e-06,2021-04-28
0.000115540264715,2021-04-29
0.00013565370897622,2021-04-30
0.00015576715323744,2021-05-01
0.00017588059749865998,2021-05-02
0.00019599404175987999,2021-05-03
0.0002161074860211,2021-05-04
0.00010875308862439489,2021-05-05
1.3986912276897812e-06,2021-05-06
3.479396488669695e-05,2021-05-07
6.818923854570413e-05,2021-05-08
8.368148724960343e-05,2021-05-09
9.917373595350274e-05,2021-05-10
0.00011466598465740206,2021-05-11
0.00013015823336130138,2021-05-12
0.00014565048206520068,2021-05-13
0.0001611427307691,2021-05-14
9.814946689345979e-05,2021-05-15
3.51562030178196e-05,2021-05-16
-2.783706085782057e-05,2021-05-17
0.0001340646563734,2021-05-18
0.0001446810531291201,2021-05-21
7.453469622980183e-06,2021-05-22
5.055201424731415e-06,2021-05-23
2.656933226482648e-06,2021-05-24
2.586650282338797e-07,2021-05-25
-2.1396031700148875e-06,2021-05-26
-4.537871368263655e-06,2021-05-27
-6.936139566512424e-06,2021-05-28
-9.334407764761188e-06,2021-05-29
4.036653227719536e-05,2021-05-30
0.0001492267899274,2021-05-31
0.0001467827662152,2021-06-01
0.00012801990635306833,2021-06-02
0.00010925704649093664,2021-06-03
9.049418662880497e-05,2021-06-04
7.17313267666733e-05,2021-06-05
5.2968466904541626e-05,2021-06-06
3.420560704240995e-05,2021-06-07
1.5442747180278266e-05,2021-06-08
-3.3201126818533865e-06,2021-06-09
0.0001665395496044,2021-06-10
0.0002186905243893,2021-06-11
0.00013349338441054288,2021-06-12
4.829624443178574e-05,2021-06-13
-3.6900895546971415e-05,2021-06-14
1.409621244680026e-05,2021-06-15
-7.034134192754735e-06,2021-06-16
-9.761126850475194e-06,2021-06-17
-1.2488119508195654e-05,2021-06-18
-1.5215112165916111e-05,2021-06-19
8.868142074216778e-05,2021-06-20
0.0001369127368131,2021-06-21
0.00010480759303282828,2021-06-22
7.270244925255654e-05,2021-06-23
4.05973054722848e-05,2021-06-24
8.49216169201307e-06,2021-06-25
1.632571995425059e-05,2021-06-26
2.4159278216488107e-05,2021-06-27
7.456395320699945e-05,2021-06-28
5.8344901762501363e-05,2021-06-29
4.212585031800327e-05,2021-06-30
0.00010401553179910163,2021-07-01
0.0001659052132802,2021-07-02
0.00016678982127434546,2021-07-03
0.0001676744292684909,2021-07-04
0.00016855903726263637,2021-07-05
0.00016944364525678181,2021-07-06
0.00017032825325092728,2021-07-07
0.00017121286124507272,2021-07-08
0.0001720974692392182,2021-07-09
0.00017298207723336363,2021-07-10
0.0001738666852275091,2021-07-11
0.00017475129322165454,2021-07-12
0.0001756359012158,2021-07-13
0.0001514178942488152,2021-07-14
0.0001271998872818304,2021-07-15
0.00010298188031484563,2021-07-16
7.876387334786083e-05,2021-07-17
5.454586638087603e-05,2021-07-18
3.0327859413891258e-05,2021-07-19
6.109852446906464e-06,2021-07-20
-6.54956459699757e-07,2021-07-21
-7.419765366305978e-06,2021-07-22
-1.4184574272912201e-05,2021-07-23
-2.094938317951842e-05,2021-07-24
-2.771419208612464e-05,2021-07-25
-3.447900099273087e-05,2021-07-26
-4.124380989933709e-05,2021-07-27
0.0001029027602073,2021-07-28
2.437888853628139e-05,2021-07-29
-2.54953537451129e-05,2021-07-30
6.6710241007362e-05,2021-07-31
8.1517182829508e-05,2021-08-01
9.632412465165401e-05,2021-08-02
0.0001111310664738,2021-08-03
0.00010233801345436594,2021-08-04
9.354496043493187e-05,2021-08-05
8.475190741549782e-05,2021-08-06
7.595885439606374e-05,2021-08-07
6.716580137662969e-05,2021-08-08
5.837274835719562e-05,2021-08-09
4.957969533776155e-05,2021-08-10
4.0786642318327485e-05,2021-08-11
3.1993589298893425e-05,2021-08-12
7.899236717559671e-05,2021-08-13
0.0001259911450523,2021-08-14
0.00010327169351354785,2021-08-15
8.055224197479571e-05,2021-08-16
5.7832790436043575e-05,2021-08-17
3.511333889729143e-05,2021-08-18
2.4651114747045136e-05,2021-08-19
2.670079811080143e-05,2021-08-20
2.875048147455773e-05,2021-08-21
3.080016483831402e-05,2021-08-22
3.2849848202070324e-05,2021-08-23
3.489953156582662e-05,2021-08-24
3.267042568189314e-05,2021-08-25
3.0441319797959658e-05,2021-08-26
2.8212213914026175e-05,2021-08-27
2.5983108030092696e-05,2021-08-28
2.3754002146159213e-05,2021-08-29
2.152489626222573e-05,2021-08-30
1.929579037829225e-05,2021-08-31
1.706668449435877e-05,2021-09-01
1.4837578610425286e-05,2021-09-02
1.2608472726491807e-05,2021-09-03
1.0379366842558324e-05,2021-09-04
8.150260958624842e-06,2021-09-05
5.921155074691362e-06,2021-09-06
3.692049190757886e-06,2021-09-07
-7.929911685326724e-06,2021-09-08
0.000156822712461,2021-09-09
-2.990822029012445e-05,2021-09-10
2.218482892088089e-05,2021-09-11
7.427787813188622e-05,2021-09-12
2.0293001721589902e-05,2021-09-13
-3.369187468870642e-05,2021-09-14
6.450556138100209e-05,2021-09-15
4.566649045820752e-05,2021-09-16
4.5397013829434186e-05,2021-09-17
4.5127537200660844e-05,2021-09-18
4.485806057188751e-05,2021-09-19
4.458858394311417e-05,2021-09-20
4.431910731434083e-05,2021-09-21
4.404963068556749e-05,2021-09-22
4.3780154056794154e-05,2021-09-23
4.351067742802081e-05,2021-09-24
4.324120079924748e-05,2021-09-25
4.2971724170474135e-05,2021-09-26
4.27022475417008e-05,2021-09-27
5.581015488387849e-05,2021-09-28
6.891806222605618e-05,2021-09-29
8.202596956823386e-05,2021-09-30
9.513387691041157e-05,2021-10-01
0.00010824178425258924,2021-10-02
0.00012134969159476694,2021-10-03
0.00013445759893694463,2021-10-04
0.0001475655062791223,2021-10-05
0.0001606734136213,2021-10-06
8.381618778558997e-06,2021-10-07
1.1158767564189478e-05,2021-10-08
3.5584000639433835e-05,2021-10-09
6.00092337146782e-05,2021-10-10
8.443446678992256e-05,2021-10-11
0.00010885969986516693,2021-10-12
0.00013328493294041126,2021-10-13
0.00015771016601565563,2021-10-14
0.0001821353990909,2021-10-15
0.00011774181133621236,2021-10-16
5.334822358152473e-05,2021-10-17
-1.1045364173162888e-05,2021-10-18
5.466683868821877e-06,2021-10-19
2.1978731910806642e-05,2021-10-20
3.8490779952791404e-05,2021-10-21
5.5002827994776176e-05,2021-10-22
7.151487603676095e-05,2021-10-23
8.802692407874571e-05,2021-10-24
0.00010453897212073047,2021-10-25
0.00012105102016271524,2021-10-26
0.0001375630682047,2021-10-27
0.00012864215493922908,2021-10-28
0.00011972124167375814,2021-10-29
0.00011080032840828721,2021-10-30
0.00010187941514281629,2021-10-31
9.295850187734536e-05,2021-11-01
8.403758861187443e-05,2021-11-02
7.51166753464035e-05,2021-11-03
6.619576208093258e-05,2021-11-04
5.727484881546165e-05,2021-11-05
4.8353935549990724e-05,2021-11-06
3.94330222845198e-05,2021-11-07
3.051210901904887e-05,2021-11-08
2.1591195753577943e-05,2021-11-09
1.2670282488107015e-05,2021-11-10
3.749369222636102e-06,2021-11-11
-5.171544042834839e-06,2021-11-12
-1.409245730830578e-05,2021-11-13
-2.3013370573776693e-05,2021-11-14
-3.193428383924761e-05,2021-11-15
-4.085519710471855e-05,2021-11-16
-4.977611037018949e-05,2021-11-17
-5.86970236356604e-05,2021-11-18
5.38692965426198e-05,2021-11-19
0.0001664356167209,2021-11-20
0.0001838957088999,2021-11-21
-6.448765323512342e-07,2021-11-22
-5.512679691857013e-06,2021-11-23
-1.0380482851362792e-05,2021-11-24
-1.524828601086857e-05,2021-11-25
-2.011608917037435e-05,2021-11-26
-2.498389232988013e-05,2021-11-27
-8.077570779066478e-06,2021-11-28
8.828750771747174e-06,2021-11-29
2.573507232256083e-05,2021-11-30
4.264139387337448e-05,2021-12-01
5.682686503311207e-05,2021-12-02
7.101233619284966e-05,2021-12-03
8.519780735258724e-05,2021-12-04
9.938327851232484e-05,2021-12-05
0.00011356874967206242,2021-12-06
0.0001277542208318,2021-12-07
5.223962065679672e-05,2021-12-08
0.0001204676103767,2021-12-09
4.485241902878767e-05,2021-12-10
4.531194482424298e-05,2021-12-11
4.577147061969829e-05,2021-12-12
4.6230996415153596e-05,2021-12-13
4.6690522210608904e-05,2021-12-14
4.715004800606421e-05,2021-12-15
4.760957380151952e-05,2021-12-16
4.806909959697483e-05,2021-12-17
5.3055207038512744e-05,2021-12-18
5.804131448005066e-05,2021-12-19
6.302742192158857e-05,2021-12-20
9.993812649379428e-05,2021-12-21
0.000136848831066,2021-12-22
3.77978573665725e-05,2021-12-23
6.854709364578421e-05,2021-12-24
0.0001750378834578,2021-12-25
0.0001111890456777,2021-12-26
8.707561503487014e-05,2021-12-27
0.0001460494741937,2021-12-28
5.593925007572945e-05,2021-12-29
0.0001157977655242,2021-12-30
9.617351715525275e-06,2021-12-31
-9.656306209314945e-05,2022-01-01
-7.809415995755674e-05,2022-01-02
-5.962525782196401e-05,2022-01-03
-4.11563556863713e-05,2022-01-04
-2.2687453550778574e-05,2022-01-05
2.0568571380785178e-05,2022-01-06
6.382459631234894e-05,2022-01-07
6.797233177196306e-05,2022-01-08
7.212006723157718e-05,2022-01-09
7.62678026911913e-05,2022-01-10
8.041553815080543e-05,2022-01-11
8.456327361041954e-05,2022-01-12
8.871100907003368e-05,2022-01-13
9.28587445296478e-05,2022-01-14
9.700647998926192e-05,2022-01-15
9.682763647878957e-05,2022-01-16
9.664879296831722e-05,2022-01-17
9.646994945784485e-05,2022-01-18
9.62911059473725e-05,2022-01-19
9.611226243690015e-05,2022-01-20
9.59334189264278e-05,2022-01-21
0.0002013388047546,2022-01-22
0.0002137058078716,2022-01-23
-3.805081148484176e-05,2022-01-24
0.0002575694053964,2022-01-25
0.0001756174805165,2022-01-26
8.289986287403062e-05,2022-01-27
4.453279680362343e-05,2022-01-28
6.165730733216239e-06,2022-01-29
-3.220133533719095e-05,2022-01-30
4.334638724895452e-05,2022-01-31
0.0001188941098351,2022-02-01
3.034854991730439e-05,2022-02-02
3.868929126415473e-05,2022-02-03
4.703003261100508e-05,2022-02-04
0.000263846114546,2022-02-08
0.0002307378547026,2022-02-09
0.000207113833427849,2022-02-10
0.000183489812153098,2022-02-11
0.00015986579087834703,2022-02-12
0.00013624176960359602,2022-02-13
0.00011261774832884504,2022-02-14
8.899372705409407e-05,2022-02-15
2.189217788668978e-05,2022-02-16
3.836771401990716e-05,2022-02-17
5.316857934845494e-05,2022-02-18
6.796944467700274e-05,2022-02-19
8.277031000555052e-05,2022-02-20
9.75711753340983e-05,2022-02-21
0.0001917515974617,2022-02-22
0.00015532951845195176,2022-02-23
0.00011890743944220351,2022-02-24
8.248536043245527e-05,2022-02-25
4.606328142270701e-05,2022-02-26
6.179670672577967e-05,2022-02-27
2.0587229344284576e-05,2022-02-28
3.2405938125699044e-05,2022-03-01
4.4224646907113505e-05,2022-03-02
5.604335568852797e-05,2022-03-03
6.786206446994244e-05,2022-03-04
7.96807732513569e-05,2022-03-05
9.149948203277136e-05,2022-03-06
0.0001653268524286357,2022-03-07
0.0002391542228245,2022-03-08
7.428724563068309e-05,2022-03-09
3.517861110649411e-05,2022-03-10
7.601708132974207e-05,2022-03-11
8.731534757711263e-05,2022-03-12
9.86136138244832e-05,2022-03-13
0.0001541588842007,2022-03-14
0.0001805577712351,2022-03-15
0.00014563823311639535,2022-03-16
0.00011071869499769066,2022-03-17
7.579915687898598e-05,2022-03-18
4.087961876028131e-05,2022-03-19
8.174215025586297e-05,2022-03-20
6.938911204169796e-05,2022-03-21
5.703607382753294e-05,2022-03-22
4.4683035613367926e-05,2022-03-23
3.232999739920291e-05,2022-03-24
5.082805746928608e-05,2022-03-25
6.374579192599576e-05,2022-03-26
3.660957586426483e-05,2022-03-27
9.473359802533908e-06,2022-03-28
6.588716899365594e-05,2022-03-29
0.000122300978184778,2022-03-30
0.0001787147873759,2022-03-31
0.00015472764143337263,2022-04-01
0.00013074049549084525,2022-04-02
0.00010675334954831786,2022-04-03
8.276620360579048e-05,2022-04-04
9.267173391365357e-05,2022-04-05
0.00010257726422151667,2022-04-06
0.00011248279452937977,2022-04-07
0.00012238832483724285,2022-04-08
0.00013229385514510595,2022-04-09
0.00014219938545296905,2022-04-10
0.00015210491576083215,2022-04-11
0.00016201044606869525,2022-04-12
0.00017191597637655835,2022-04-13
0.00018182150668442142,2022-04-14
0.0001917270369922845,2022-04-15
0.0002016325673001476,2022-04-16
0.0002115380976080107,2022-04-17
0.0002214436279158738,2022-04-18
0.0002313491582237369,2022-04-19
0.0002412546885316,2022-04-20
0.00021752193874947175,2022-04-21
0.0001937891889673435,2022-04-22
0.00017005643918521524,2022-04-23
0.000146323689403087,2022-04-24
0.00012259093962095873,2022-04-25
9.885818983883048e-05,2022-04-26
1.2590463897989553e-05,2022-04-27
1.3459265334689305e-05,2022-04-28
1.4328066771389057e-05,2022-04-29
1.519686820808881e-05,2022-04-30
0.00013276928433654438,2022-05-01
0.000250341700465,2022-05-02
0.00019874742532543783,2022-05-03
0.00014715315018587566,2022-05-04
9.55588750463135e-05,2022-05-05
4.396459990675135e-05,2022-05-06
0.0001444692009791,2022-05-07
0.00014720843261829998,2022-05-08
0.0001499476642575,2022-05-09
8.292099087156115e-05,2022-05-10
6.933851460589635e-05,2022-05-11
5.575603834023155e-05,2022-05-12
4.540222791617744e-05,2022-05-13
3.504841749212333e-05,2022-05-14
2.469460706806922e-05,2022-05-15
1.4340796644015107e-05,2022-05-16
3.986986219960995e-06,2022-05-17
-6.366824204093111e-06,2022-05-18
-1.672063462814723e-05,2022-05-19
-2.707444505220134e-05,2022-05-20
1.2921461389845032e-05,2022-05-21
3.722868510374568e-05,2022-05-22
5.095503724995654e-05,2022-05-23
6.468138939616741e-05,2022-05-24
7.840774154237827e-05,2022-05-25
9.213409368858915e-05,2022-05-26
0.0001058604458348,2022-05-27
1.745153469660295e-05,2022-05-28
3.418237857700246e-05,2022-05-29
5.0913222457401965e-05,2022-05-30
6.764406633780148e-05,2022-05-31
8.437491021820098e-05,2022-06-01
0.0001011057540986005,2022-06-02
0.000117836597979,2022-06-03
8.41215110126691e-05,2022-06-04
5.040642404633818e-05,2022-06-05
1.6691337080007278e-05,2022-06-06
-1.8322038073391138e-06,2022-06-07
-2.035574469468551e-05,2022-06-08
1.568457228810253e-05,2022-06-09
5.1724889270890576e-05,2022-06-10
8.941156768954529e-05,2022-06-11
0.0001270982461082,2022-06-12
6.212188842521035e-06,2022-06-13
0.0001887467819811,2022-06-14
0.00015970600673715762,2022-06-15
0.00013066523149321527,2022-06-16
0.0001016244562492729,2022-06-17
7.258368100533054e-05,2022-06-18
8.65263362297229e-05,2022-06-19
0.00010046899145411527,2022-06-20
0.00011441164667850763,2022-06-21
0.0001283543019029,2022-06-22
9.349641989485469e-05,2022-06-23
5.863853788680938e-05,2022-06-24
2.378065587876408e-05,2022-06-25
-1.107722612928122e-05,2022-06-26
7.99317873770764e-05,2022-06-27
7.2669880131504e-05,2022-06-28
0.0001067624066908,2022-06-29
9.982383388735078e-05,2022-06-30
9.288526108390154e-05,2022-07-01
8.594668828045232e-05,2022-07-02
7.900811547700308e-05,2022-07-03
7.206954267355386e-05,2022-07-04
6.513096987010463e-05,2022-07-05
5.8192397066655395e-05,2022-07-06
5.1253824263206164e-05,2022-07-07
4.431525145975693e-05,2022-07-08
3.737667865630771e-05,2022-07-09
3.043810585285847e-05,2022-07-10
2.3499533049409246e-05,2022-07-11
1.6560960245960008e-05,2022-07-12
9.622387442510783e-06,2022-07-13
2.683814639061548e-06,2022-07-14
6.371208590713078e-05,2022-07-15
0.0001247403571752,2022-07-16
0.00010459883244224046,2022-07-17
8.445730770928092e-05,2022-07-18
6.431578297632138e-05,2022-07-19
4.417425824336182e-05,2022-07-20
5.8986076638969457e-05,2022-07-21
7.379789503457709e-05,2022-07-22
8.860971343018473e-05,2022-07-23
0.00010342153182579236,2022-07-24
0.0001182333502214,2022-07-25
8.16849287424404e-05,2022-07-26
0.00012789159436666026,2022-07-27
0.00017409825999088014,2022-07-28
0.0002203049256151,2022-07-29
0.00020442089122001166,2022-07-30
0.00018853685682492335,2022-07-31
0.00017265282242983504,2022-08-01
0.0001567687880347467,2022-08-02
0.00014088475363965836,2022-08-03
0.00012500071924457005,2022-08-04
0.00010911668484948172,2022-08-05
9.32326504543934e-05,2022-08-06
7.734861605930508e-05,2022-08-07
6.146458166421674e-05,2022-08-08
4.558054726912841e-05,2022-08-09
3.973217501027226e-05,2022-08-10
2.924561560972201e-05,2022-08-11
4.041013001528921e-05,2022-08-12
5.157464442085642e-05,2022-08-13
6.273915882642362e-05,2022-08-14
7.390367323199083e-05,2022-08-15
8.506818763755803e-05,2022-08-16
9.623270204312524e-05,2022-08-17
5.670995384366848e-05,2022-08-18
1.718720564421172e-05,2022-08-19
1.3588543046785555e-05,2022-08-20
9.98988044935939e-06,2022-08-21
6.3912178519332266e-06,2022-08-22
2.7925552545070626e-06,2022-08-23
-8.061073429191014e-07,2022-08-24
-4.404769940345265e-06,2022-08-25
-8.00343253777143e-06,2022-08-26
-1.1602095135197593e-05,2022-08-27
-1.5200757732623754e-05,2022-08-28
-1.879942033004992e-05,2022-08-29
-2.239808292747609e-05,2022-08-30
-2.599674552490225e-05,2022-08-31
-2.959540812232841e-05,2022-09-01
-3.319407071975458e-05,2022-09-02
-3.309368715655957e-05,2022-09-03
-3.299330359336456e-05,2022-09-04
-3.289292003016955e-05,2022-09-05
-3.279253646697454e-05,2022-09-06
-3.269215290377954e-05,2022-09-07
-3.259176934058453e-05,2022-09-08
-3.249138577738952e-05,2022-09-09
-3.2391002214194515e-05,2022-09-10
0.0001254914527617,2022-09-11
0.0001616614434265,2022-09-12
0.000150026941378075,2022-09-13
0.00013839243932965,2022-09-14
0.00012675793728122498,2022-09-15
0.0001151234352328,2022-09-16
0.0001192888274775,2022-09-17
0.0001835820291407,2022-09-18
0.00012108438878317816,2022-09-19
5.858674842565631e-05,2022-09-20
0.0001285863167261,2022-09-21
6.425061752580103e-07,2022-09-22
7.024173398645226e-05,2022-09-23
-6.874457575180376e-06,2022-09-24
5.8945787158839716e-05,2022-09-25
0.0001247660318928598,2022-09-26
0.0001905862766268799,2022-09-27
0.0002564065213609,2022-09-28
0.00024684652634037406,2022-09-29
0.0002372865313198481,2022-09-30
0.00022772653629932213,2022-10-01
0.00021816654127879617,2022-10-02
0.0002086065462582702,2022-10-03
0.00019904655123774423,2022-10-04
0.00018948655621721827,2022-10-05
0.00017992656119669232,2022-10-06
0.00017036656617616636,2022-10-07
0.0001608065711556404,2022-10-08
0.00015124657613511442,2022-10-09
0.00014168658111458847,2022-10-10
0.0001321265860940625,2022-10-11
0.00012256659107353653,2022-10-12
0.00011300659605301057,2022-10-13
0.00010344660103248462,2022-10-14
9.388660601195866e-05,2022-10-15
8.43266109914327e-05,2022-10-16
7.476661597090672e-05,2022-10-17
6.520662095038077e-05,2022-10-18
5.564662592985481e-05,2022-10-19
4.608663090932883e-05,2022-10-20
3.652663588880287e-05,2022-10-21
2.6966640868276916e-05,2022-10-22
1.7406645847750937e-05,2022-10-23
6.862545285987547e-05,2022-10-24
0.000119844259872,2022-10-25
0.00010735706840361725,2022-10-26
9.486987693523449e-05,2022-10-27
8.238268546685174e-05,2022-10-28
0.0001189578536202,2022-10-29
9.637512849154219e-05,2022-10-30
7.379240336288438e-05,2022-10-31
5.120967823422657e-05,2022-11-01
2.862695310556876e-05,2022-11-02
6.044227976910948e-06,2022-11-03
-1.6538497151746867e-05,2022-11-04
1.73035849132802e-05,2022-11-05
5.114566697830727e-05,2022-11-06
5.5804443297524797e-05,2022-11-07
6.046321961674231e-05,2022-11-08
6.512199593595983e-05,2022-11-09
6.978077225517735e-05,2022-11-10
7.443954857439488e-05,2022-11-11
7.90983248936124e-05,2022-11-12
8.375710121282992e-05,2022-11-13
8.841587753204743e-05,2022-11-14
9.307465385126497e-05,2022-11-15
9.773343017048248e-05,2022-11-16
0.0001023922064897,2022-11-17
0.0001697614020118,2022-11-18
0.0001627561610186,2022-11-19
0.0001557509200254,2022-11-20
9.275308051321392e-05,2022-11-21
1.1748669859532387e-05,2022-11-22
9.189036348680028e-06,2022-11-23
1.495229131468627e-05,2022-11-24
2.071554628069251e-05,2022-11-25
2.0349766515300506e-05,2022-11-26
1.9983986749908503e-05,2022-11-27
1.9618206984516502e-05,2022-11-28
1.92524272191245e-05,2022-11-29
0.0001864792903401,2022-11-30
-8.920746112844984e-06,2022-12-01
-6.581477015259554e-06,2022-12-02
-4.242207917674125e-06,2022-12-03
-1.902938820088696e-06,2022-12-04
4.36330277496733e-07,2022-12-05
2.070188826746394e-05,2022-12-06
4.096744625743115e-05,2022-12-07
6.123300424739836e-05,2022-12-08
8.149856223736558e-05,2022-12-09
0.00010176412022733279,2022-12-10
0.0001220296782173,2022-12-11
0.0001135850468906567,2022-12-12
0.00010514041556401342,2022-12-13
9.669578423737012e-05,2022-12-14
8.825115291072682e-05,2022-12-15
7.980652158408353e-05,2022-12-16
7.136189025744023e-05,2022-12-17
6.291725893079695e-05,2022-12-18
5.4472627604153654e-05,2022-12-19
4.602799627751036e-05,2022-12-20
3.758336495086706e-05,2022-12-21
2.913873362422378e-05,2022-12-22
2.0694102297580487e-05,2022-12-23
-1.3643592887525643e-05,2022-12-24
-4.7981288072631776e-05,2022-12-25
-8.23189832577379e-05,2022-12-26
0.0001087713243985,2022-12-27
9.553106652976243e-05,2022-12-28
8.229080866102485e-05,2022-12-29
2.7926652034705285e-05,2022-12-30
-3.5733138280539157e-06,2022-12-31
0.0001205282419926,2023-01-01
6.25156020353037e-05,2023-01-02
5.980492213570424e-05,2023-01-03
5.7094242236104784e-05,2023-01-04
5.438356233650533e-05,2023-01-05
6.061220998889209e-05,2023-01-06
6.684085764127884e-05,2023-01-07
7.30695052936656e-05,2023-01-08
7.929815294605236e-05,2023-01-09
4.990452893100044e-05,2023-01-10
0.000118048266775,2023-01-11
2.4432591727930068e-05,2023-01-12
0.0001466773854396,2023-01-13
0.00014591399252252,2023-01-14
0.00014515059960544,2023-01-15
0.00014438720668836,2023-01-16
0.00014362381377128002,2023-01-17
0.0001428604208542,2023-01-18
-3.227619846102653e-06,2023-01-19
0.0002075647494344,2023-01-20
0.00021086450609495,2023-01-21
0.0002141642627555,2023-01-22
0.00021746401941605,2023-01-23
0.0002207637760766,2023-01-24
0.00022406353273715,2023-01-25
0.0002273632893977,2023-01-26
0.00023066304605825,2023-01-27
0.0002339628027188,2023-01-28
0.0002448748059788259,2023-02-02
0.00021906468424758238,2023-02-03
0.00019325456251633886,2023-02-04
0.00016744444078509535,2023-02-05
0.00014163431905385183,2023-02-06
0.00011582419732260831,2023-02-07
9.00140755913648e-05,2023-02-08
0.0001312802795052,2023-02-09
0.00012663094049293334,2023-02-10
0.00012198160148066666,2023-02-11
0.0001173322624684,2023-02-12
4.929084967180694e-05,2023-02-13
0.0001550600254909,2023-02-14
0.0001174868853575,2023-02-15
8.970042732308677e-05,2023-02-16
9.823157884428347e-05,2023-02-17
0.0001601960852398,2023-02-18
0.0001430265516406649,2023-02-19
0.00012585701804152983,2023-02-20
0.00010868748444239473,2023-02-21
9.151795084325964e-05,2023-02-22
5.594892499722999e-05,2023-02-23
2.037989915120034e-05,2023-02-24
0.0001117871434644,2023-02-25
0.0001102042799001,2023-02-26
0.00010132671495571117,2023-02-27
9.244915001132236e-05,2023-02-28
8.357158506693354e-05,2023-03-01
7.469402012254472e-05,2023-03-02
6.581645517815589e-05,2023-03-03
5.693889023376708e-05,2023-03-04
4.806132528937825e-05,2023-03-05
3.9183760344989445e-05,2023-03-06
0.0001165625102963,2023-03-07
5.482346420392371e-05,2023-03-08
2.622156393815741e-05,2023-03-09
3.967124092966041e-05,2023-03-10
5.3120917921163416e-05,2023-03-11
6.657059491266642e-05,2023-03-12
8.002027190416942e-05,2023-03-13
7.816508592893605e-05,2023-03-14
7.63098999537027e-05,2023-03-15
7.445471397846934e-05,2023-03-16
7.259952800323597e-05,2023-03-17
9.671458566928647e-05,2023-03-18
0.00011731585400883985,2023-03-19
0.00013791712234839323,2023-03-20
0.0001585183906879466,2023-03-21
0.0001791196590275,2023-03-22
0.0001149271368518,2023-03-23
7.453783571925967e-05,2023-03-24
3.4148534586719346e-05,2023-03-25
-6.240766545820981e-06,2023-03-26
0.000126284438508,2023-03-27
0.0001853847108086,2023-03-28
0.000152666957256,2023-03-29
-8.969503664672427e-05,2023-03-30
1.5774250268855205e-05,2023-03-31
3.448680243142195e-05,2023-04-01
5.31993545939887e-05,2023-04-02
7.191190675655544e-05,2023-04-03
1.868527481589442e-05,2023-04-04
-3.4541357124766595e-05,2023-04-05
0.0001018085101757,2023-04-06
5.1480111184296255e-05,2023-04-07
4.699219735790198e-05,2023-04-08
4.2504283531507705e-05,2023-04-09
3.5249961950783075e-05,2023-04-10
7.573974978969717e-05,2023-04-11
0.0001348430970754,2023-04-12
0.0001310848619237,2023-04-13
0.0001680550104216,2023-04-14
0.00012952485843426595,2023-04-15
9.099470644693192e-05,2023-04-16
5.2464554459597895e-05,2023-04-17
5.6520401395373903e-05,2023-04-18
8.51418169993942e-05,2023-04-19
9.224943218844565e-05,2023-04-20
9.93570473774971e-05,2023-04-21
0.00010646466256654854,2023-04-22
0.0001135722777556,2023-04-23
-1.2428640795501808e-05,2023-04-24
4.576247951776547e-05,2023-04-25
0.00010395359983103274,2023-04-26
0.0001621447201443,2023-04-27
0.00015520041355810002,2023-04-28
0.00014825610697190002,2023-04-29
0.00014131180038570002,2023-04-30
0.0001343674937995,2023-05-01
0.0001274231872133,2023-05-02
0.0001204788806271,2023-05-03
0.0001213434809313,2023-05-04
0.0001222080812355,2023-05-05
0.0001230726815397,2023-05-06
0.00012393728184390001,2023-05-07
0.0001248018821481,2023-05-08
0.0001256664824523,2023-05-09
0.00012653108275650002,2023-05-10
0.0001273956830607,2023-05-11
0.0001282602833649,2023-05-12
5.306613230090174e-05,2023-05-13
9.005913490203262e-05,2023-05-14
0.0001760806738793,2023-05-15
6.6541170414871e-05,2023-05-16
-5.946724111555856e-05,2023-05-17
1.1332734708942969e-06,2023-05-18
6.173378805734715e-05,2023-05-19
0.0001223343026438,2023-05-20
0.00010779644445903123,2023-05-21
9.325858627426245e-05,2023-05-22
7.872072808949368e-05,2023-05-23
6.418286990472489e-05,2023-05-24
4.964501171995612e-05,2023-05-25
0.0001171307445697,2023-05-26
6.895541451950392e-05,2023-05-27
2.6036912334896828e-05,2023-05-28
1.5510572578606567e-05,2023-05-29
4.984232822316305e-06,2023-05-30
